gid,chr,str,glen,name,type,TPM_upf2_cortex_ko_1,TPM_upf2_cortex_ko_2,TPM_upf2_cortex_ctr_1,TPM_upf2_cortex_ctr_2
ENSMUSG00000032128.15,chr9,-,6848,Robo3,"nonsense_mediated_decay,protein_coding,retained_intron",5.400284,6.881554,22.050776,22.095118
ENSMUSG00000042138.8,chr9,+,3273,Msantd2,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",30.539869,40.674545,41.613494,51.631981
ENSMUSG00000110993.1,chr9,+,2144,Gm47963,TEC,1.372573,0.760842,1.38816,2.062046
ENSMUSG00000001946.14,chr9,+,2867,Esam,"nonsense_mediated_decay,protein_coding,retained_intron",14.47277,12.928333,22.674149,11.108976
ENSMUSG00000001943.8,chr9,+,1979,Vsig2,"protein_coding,retained_intron",0.198268,0.320552,1.503898,0.820642
ENSMUSG00000053310.11,chr9,-,1453,Nrgn,"lncRNA,protein_coding",7.696233,5.800484,4.905196,3.60155
ENSMUSG00000001942.8,chr9,+,10497,Siae,"protein_coding,retained_intron",2.242772,2.607286,3.11883,4.417992
ENSMUSG00000001948.10,chr9,-,1061,Spa17,"protein_coding,retained_intron",16.086918,21.353621,22.071732,25.171167
ENSMUSG00000011114.18,chr9,-,3901,Tbrg1,"nonsense_mediated_decay,protein_coding,retained_intron",49.210056,45.486618,56.878905,65.431069
ENSMUSG00000011118.4,chr9,-,3434,Panx3,"nonsense_mediated_decay,protein_coding,retained_intron",0,0,0.045615,0.078822
ENSMUSG00000097946.1,chr9,+,994,Gm8343,processed_pseudogene,0,0,0,0
ENSMUSG00000059252.5,chr9,+,516,Tpt1-ps5,processed_pseudogene,13.30722,15.279758,24.285714,35.845214
ENSMUSG00000061165.9,chr9,-,3492,Olfr160,protein_coding,0,0,0,0
ENSMUSG00000110526.2,chr9,-,1128,Olfr151,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000063350.6,chr9,+,2632,Olfr874,protein_coding,0,0.034432,0,0
ENSMUSG00000058628.4,chr9,+,2045,Olfr875,protein_coding,0.047967,0,0,0
ENSMUSG00000066750.3,chr9,+,4507,Olfr876,"nonsense_mediated_decay,protein_coding",0,0,0,0
ENSMUSG00000066749.3,chr9,+,2761,Olfr877,protein_coding,0,0,0,0
ENSMUSG00000066748.4,chr9,+,6796,Olfr145,protein_coding,0,0,0,0
ENSMUSG00000066747.6,chr9,+,4243,Olfr878,"lncRNA,nonsense_mediated_decay,protein_coding",0,0,0,0
ENSMUSG00000110675.1,chr9,+,694,Olfr879-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000060583.4,chr9,+,4237,Olfr881,protein_coding,0,0,0,0
ENSMUSG00000094461.1,chr9,+,930,Olfr883,protein_coding,0,0,0,0
ENSMUSG00000095893.4,chr9,+,3185,Olfr884,protein_coding,0,0,0,0
ENSMUSG00000096424.1,chr9,+,930,Olfr885,protein_coding,0,0,0,0
ENSMUSG00000110602.1,chr9,+,708,Olfr886-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000096167.4,chr9,+,6574,Olfr887,protein_coding,0,0,0,0
ENSMUSG00000095527.3,chr9,+,2930,Olfr888,protein_coding,0,0,0,0
ENSMUSG00000096356.3,chr9,+,5682,Olfr889,protein_coding,0,0,0.041352,0
ENSMUSG00000096409.3,chr9,+,5475,Olfr890,protein_coding,0,0,0,0
ENSMUSG00000045528.1,chr9,-,951,Olfr891,protein_coding,0,0,0,0
ENSMUSG00000098147.1,chr9,+,1035,Gm17798,processed_pseudogene,0.094776,0,0,0
ENSMUSG00000110431.1,chr9,+,932,Olfr892-ps1,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000093901.3,chr9,+,2924,Olfr893,protein_coding,0,0,0,0
ENSMUSG00000070311.4,chr9,+,3234,Olfr894,protein_coding,0,0,0,0
ENSMUSG00000094778.3,chr9,+,3449,Olfr143,protein_coding,0,0,0,0
ENSMUSG00000096427.3,chr9,+,1558,Olfr895,protein_coding,0,0,0,0
ENSMUSG00000111814.1,chr9,+,2921,Olfr896-ps1,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000110881.1,chr9,+,935,Olfr897-ps1,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000058270.3,chr9,+,6830,Olfr25,protein_coding,0,0,0,0
ENSMUSG00000094588.2,chr9,+,4169,Olfr898,protein_coding,0,0,0,0
ENSMUSG00000049864.2,chr9,+,3969,Olfr250,protein_coding,0,0,0,0
ENSMUSG00000096757.2,chr9,+,4930,Olfr251,protein_coding,0,0,0,0
ENSMUSG00000049098.4,chr9,+,5356,Olfr147,protein_coding,0,0,0,0
ENSMUSG00000052058.3,chr9,+,2735,Olfr901,protein_coding,0,0,0,0
ENSMUSG00000049334.3,chr9,+,2113,Olfr902,protein_coding,0,0,0,0
ENSMUSG00000111032.1,chr9,+,908,Olfr1543-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000094380.3,chr9,+,5197,Olfr904,protein_coding,0,0,0,0
ENSMUSG00000096794.2,chr9,+,4429,Olfr905,protein_coding,0,0,0,0
ENSMUSG00000039962.3,chr9,+,3775,Olfr906,protein_coding,0,0,0,0
ENSMUSG00000094810.3,chr9,+,1919,Olfr907,protein_coding,0,0,0,0
ENSMUSG00000110991.1,chr9,+,932,Olfr908,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000062621.3,chr9,+,3576,Olfr911-ps1,protein_coding,0,0,0,0
ENSMUSG00000060114.4,chr9,+,1996,Olfr910,protein_coding,0,0,0,0
ENSMUSG00000111448.2,chr9,+,5726,Olfr912,protein_coding,0,0.015827,0.013678,0
ENSMUSG00000059189.3,chr9,+,2441,Olfr913,protein_coding,0,0,0,0
ENSMUSG00000047050.2,chr9,+,4948,Olfr914,protein_coding,0,0,0,0
ENSMUSG00000057444.3,chr9,-,933,Olfr915,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000111700.1,chr9,-,572,Gm49385,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000094701.3,chr9,-,3685,Olfr916,protein_coding,0,0,0,0
ENSMUSG00000063225.1,chr9,-,930,Olfr917,protein_coding,0,0,0,0
ENSMUSG00000046150.3,chr9,-,3806,Olfr918,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000056961.2,chr9,-,2153,Olfr919,protein_coding,0,0,0,0
ENSMUSG00000023186.14,chr9,+,4899,Vwa5a,"nonsense_mediated_decay,protein_coding,retained_intron",2.38275,2.811791,6.378904,12.265741
ENSMUSG00000061039.5,chr9,+,5711,Olfr920,protein_coding,0,0.015868,0.068571,0.063194
ENSMUSG00000049926.5,chr9,+,4274,Olfr921,protein_coding,0,0,0,0
ENSMUSG00000043911.5,chr9,+,4109,Olfr922,protein_coding,0,0,0,0
ENSMUSG00000044798.7,chr9,+,2924,Olfr923,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000062103.5,chr9,+,3431,Olfr924,protein_coding,0,0,0,0
ENSMUSG00000047667.5,chr9,+,931,Olfr26,protein_coding,0,0,0,0
ENSMUSG00000111453.1,chr9,+,780,Olfr925-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000064333.2,chr9,+,1051,Olfr926,protein_coding,0,0,0,0
ENSMUSG00000111420.1,chr9,-,782,Olfr927-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000111708.1,chr9,-,585,Olfr929-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000063221.6,chr9,+,1384,Olfr930,protein_coding,0,0,0,0
ENSMUSG00000110964.1,chr9,-,2614,Gm20953,processed_pseudogene,0.788048,0.173345,0.38951,1.000966
ENSMUSG00000110792.1,chr9,-,549,Olfr931-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000058515.4,chr9,+,4489,Olfr933,protein_coding,0,0,0,0
ENSMUSG00000057424.3,chr9,-,2473,Olfr934,protein_coding,0,0,0,0
ENSMUSG00000059595.2,chr9,-,1693,Olfr935,protein_coding,0,0,0,0
ENSMUSG00000058820.3,chr9,-,1745,Olfr146,protein_coding,0,0,0,0
ENSMUSG00000095194.2,chr9,-,937,Olfr936,"polymorphic_pseudogene,protein_coding",0,0,0,0
ENSMUSG00000094182.2,chr9,-,2259,Olfr937,protein_coding,0,0,0,0
ENSMUSG00000111684.1,chr9,+,1130,Gm8543,processed_pseudogene,2.257012,3.769349,5.267636,2.63489
ENSMUSG00000048501.3,chr9,-,1190,Olfr938,protein_coding,0,0,0,0
ENSMUSG00000111781.1,chr9,-,766,AC073947.1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000110897.1,chr9,+,649,Gm47085,processed_pseudogene,0,0,0,0
ENSMUSG00000111018.1,chr9,-,935,Olfr941-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000049708.9,chr9,+,1160,Olfr27,protein_coding,0,0,0,0
ENSMUSG00000110736.1,chr9,+,662,Olfr942-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000094970.3,chr9,+,8314,Olfr943,"nonsense_mediated_decay,protein_coding",0,0,0,0
ENSMUSG00000096555.3,chr9,+,1523,Olfr944,protein_coding,0,0,0,0
ENSMUSG00000096109.2,chr9,-,4114,Olfr1537,protein_coding,0,0,0,0
ENSMUSG00000063380.3,chr9,-,1864,Olfr945,protein_coding,0,0,0,0
ENSMUSG00000111190.2,chr9,-,2355,Olfr947-ps1,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000057349.2,chr9,-,4164,Olfr948,protein_coding,0,0,0,0
ENSMUSG00000111622.1,chr9,+,823,Gm21041,processed_pseudogene,0,0,0,0
ENSMUSG00000110780.1,chr9,+,949,Olfr949-ps1,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000111430.1,chr9,+,878,Olfr950-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000094269.2,chr9,+,1947,Olfr951,protein_coding,0,0,0,0
ENSMUSG00000058856.3,chr9,-,1056,Olfr952,protein_coding,0,0,0,0
ENSMUSG00000110985.1,chr9,+,892,Olfr953-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000094745.3,chr9,+,3299,Olfr954,protein_coding,0,0,0,0
ENSMUSG00000063176.2,chr9,-,1684,Olfr955,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000111687.1,chr9,-,867,Olfr956-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000062649.6,chr9,-,3580,Olfr44,protein_coding,0,0,0,0
ENSMUSG00000095322.2,chr9,-,1726,Olfr957,protein_coding,0,0,0,0
ENSMUSG00000050853.3,chr9,-,3831,Olfr958,protein_coding,0,0,0,0
ENSMUSG00000059366.3,chr9,-,5650,Olfr959,protein_coding,0,0,0,0
ENSMUSG00000038112.15,chr9,-,6082,AW551984,"protein_coding,retained_intron",9.080316,4.544649,2.601271,3.382326
ENSMUSG00000048299.8,chr9,+,2775,Olfr148,protein_coding,0,0,0,0
ENSMUSG00000059867.3,chr9,+,1457,Olfr960,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000059106.5,chr9,+,3374,Olfr961,protein_coding,0,0,0,0
ENSMUSG00000064110.2,chr9,+,2203,Olfr963,protein_coding,0,0,0,0
ENSMUSG00000111660.1,chr9,-,914,Olfr964-ps1,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000062121.3,chr9,-,2806,Olfr149,protein_coding,0,0,0,0
ENSMUSG00000095839.3,chr9,+,1843,Olfr965,protein_coding,0,0,0,0
ENSMUSG00000111305.1,chr9,+,577,Olfr966-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000094353.2,chr9,+,1867,Olfr150,protein_coding,0,0,0,0
ENSMUSG00000055820.2,chr9,+,1210,Olfr967,protein_coding,0,0,0,0
ENSMUSG00000095903.3,chr9,-,4630,Olfr968,protein_coding,0,0,0,0
ENSMUSG00000094254.2,chr9,+,1597,Olfr969,protein_coding,0,0,0,0
ENSMUSG00000095774.2,chr9,+,1846,Olfr970,protein_coding,0,0,0,0
ENSMUSG00000093934.2,chr9,+,2027,Olfr971,protein_coding,0,0,0,0
ENSMUSG00000094449.3,chr9,+,1641,Olfr972,protein_coding,0,0,0,0
ENSMUSG00000095390.2,chr9,+,3125,Olfr229,protein_coding,0,0,0,0
ENSMUSG00000051493.7,chr9,+,3561,Olfr974,protein_coding,0,0,0,0
ENSMUSG00000043331.6,chr9,-,2848,Olfr975,protein_coding,0,0,0,0
ENSMUSG00000047352.6,chr9,-,3383,Olfr976,protein_coding,0,0,0,0
ENSMUSG00000111073.1,chr9,-,943,Olfr977-ps1,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000044292.4,chr9,+,1790,Olfr978,protein_coding,0,0,0,0
ENSMUSG00000059473.4,chr9,-,3398,Olfr979,protein_coding,0,0,0,0
ENSMUSG00000060254.7,chr9,-,3050,Olfr980,protein_coding,0,0,0,0
ENSMUSG00000046678.6,chr9,+,8197,Olfr981,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000111553.1,chr9,+,881,Gm18892,processed_pseudogene,0,0,0,0
ENSMUSG00000101963.2,chr9,+,2664,1700001J11Rik,"lncRNA,transcribed_processed_pseudogene",0,0,0,0
ENSMUSG00000049010.6,chr9,+,5576,Olfr982,protein_coding,0,0,0,0
ENSMUSG00000044205.7,chr9,-,6196,Olfr983,protein_coding,0,0,0,0
ENSMUSG00000045812.5,chr9,-,5323,Olfr984,protein_coding,0,0,0,0
ENSMUSG00000049073.7,chr9,-,1879,Olfr985,protein_coding,0,0,0,0
ENSMUSG00000040541.8,chr9,+,987,Tmem225,protein_coding,0,0,0,0
ENSMUSG00000051095.7,chr9,+,3487,Olfr986,protein_coding,0,0,0,0
ENSMUSG00000025602.13,chr9,+,3877,Zfp202,"nonsense_mediated_decay,protein_coding",9.639803,11.874486,7.716994,14.195839
ENSMUSG00000049281.16,chr9,+,5461,Scn3b,"lncRNA,protein_coding,retained_intron",33.428215,32.592391,17.43982,21.296477
ENSMUSG00000111509.1,chr9,-,630,Gm47266,TEC,0,0,0,0
ENSMUSG00000040111.16,chr9,-,10075,Gramd1b,"lncRNA,protein_coding,retained_intron",13.961854,12.215229,11.800688,9.250864
ENSMUSG00000087047.8,chr9,+,1028,1700110K17Rik,lncRNA,0,0,0,0
ENSMUSG00000111271.1,chr9,-,573,Gm48127,lncRNA,0,0,0.136687,0
ENSMUSG00000110928.1,chr9,-,3686,Gm48114,TEC,0.026612,0.172103,0.25498,0.024478
ENSMUSG00000111515.1,chr9,+,581,Gm5055,processed_pseudogene,3.039033,5.459323,5.66179,11.336363
ENSMUSG00000097205.1,chr9,+,1528,Gm17540,lncRNA,0,0,0,0
ENSMUSG00000110922.1,chr9,+,623,Gm35177,lncRNA,0,0,0,0
ENSMUSG00000111858.1,chr9,-,1742,Gm48277,lncRNA,0,0,0,0
ENSMUSG00000111504.1,chr9,-,3079,Gm48284,lncRNA,0.286729,0.029433,0.178061,0.117213
ENSMUSG00000110992.1,chr9,-,579,Gm35371,lncRNA,0,0,0,0
ENSMUSG00000111801.1,chr9,-,538,Gm48288,processed_pseudogene,0,0,0.145579,0
ENSMUSG00000032024.10,chr9,+,4591,Clmp,"lncRNA,protein_coding,retained_intron",36.237443,33.912732,21.478257,25.273227
ENSMUSG00000111189.1,chr9,-,710,Gm48293,lncRNA,0,0,0,0
ENSMUSG00000087135.7,chr9,-,834,Gm16096,lncRNA,0,0.217326,0.093911,0.108183
ENSMUSG00000015656.17,chr9,+,4301,Hspa8,"lncRNA,protein_coding,retained_intron",997.535741,1035.895265,1131.809294,1774.439498
ENSMUSG00000110982.1,chr9,+,1705,Gm48565,TEC,0,0,0.045936,0
ENSMUSG00000054360.4,chr9,+,2960,Bsx,protein_coding,0,0.030616,1.058398,0.182889
ENSMUSG00000032023.7,chr9,-,3343,Jhy,"protein_coding,retained_intron",0.029343,0.027109,0.538855,0.836666
ENSMUSG00000111346.1,chr9,-,518,Gm18586,processed_pseudogene,0,0,0,0
ENSMUSG00000032021.14,chr9,-,5131,Crtam,protein_coding,0.019118,0,0,0
ENSMUSG00000032020.15,chr9,-,7326,Ubash3b,"lncRNA,protein_coding",7.64554,6.259368,3.912864,4.248926
ENSMUSG00000110914.1,chr9,-,2555,Gm48611,TEC,0.038393,0.03547,0.030654,0
ENSMUSG00000110747.1,chr9,+,989,Gm35657,lncRNA,0,0.091633,0,0.091229
ENSMUSG00000100837.7,chr9,+,1529,1700063D05Rik,lncRNA,1.347258,1.837389,5.276067,3.54055
ENSMUSG00000111308.1,chr9,+,3310,Gm48710,TEC,0,0.082137,0.047324,0.081775
ENSMUSG00000074415.14,chr9,+,23898,3110039I08Rik,"lncRNA,retained_intron",31.11334,36.541145,50.90008,56.718159
ENSMUSG00000111593.1,chr9,-,2184,Gm48742,lncRNA,0,0,0,0
ENSMUSG00000111462.2,chr9,+,1598,Gm49317,lncRNA,0,0.113423,0.049012,0
ENSMUSG00000111854.1,chr9,-,3246,Gm48740,lncRNA,0.03022,0,0,0
ENSMUSG00000111107.1,chr9,+,2312,Gm48737,TEC,0,0.15679,0.033876,0.039025
ENSMUSG00000098093.2,chr9,+,1078,Gm8707,"lncRNA,transcribed_processed_pseudogene",0,0,0,0
ENSMUSG00000110727.1,chr9,-,2331,Gm48784,lncRNA,0.168328,0.077756,0.2016,0.11612
ENSMUSG00000110862.1,chr9,-,7226,Gm35835,lncRNA,0.624452,0.915528,0.401037,0.736684
ENSMUSG00000111511.1,chr9,-,2317,AC160966.1,lncRNA,0.084673,0.039113,0.101409,0.233643
ENSMUSG00000110981.1,chr9,+,7483,Gm35940,lncRNA,0.642332,1.017303,0.85826,2.061804
ENSMUSG00000111156.1,chr9,+,770,Gm48814,lncRNA,0,0,0,0
ENSMUSG00000049313.8,chr9,-,11321,Sorl1,"lncRNA,protein_coding,retained_intron",39.337798,33.132755,23.798756,19.007746
ENSMUSG00000086360.1,chr9,+,1388,Gm16214,lncRNA,0,0,0,0
ENSMUSG00000111167.1,chr9,+,3605,Gm39321,lncRNA,0,0,0.021726,0.025028
ENSMUSG00000111767.1,chr9,-,3977,4930546K05Rik,lncRNA,0,0,0,0
ENSMUSG00000032018.14,chr9,-,4866,Sc5d,protein_coding,26.186414,36.782556,30.147151,59.760637
ENSMUSG00000111074.1,chr9,-,1178,Gm36435,lncRNA,0,0,0,0
ENSMUSG00000037705.13,chr9,-,7411,Tecta,"lncRNA,protein_coding",0.370613,0.440223,0.264207,0.182617
ENSMUSG00000110937.1,chr9,+,1358,Gm47629,lncRNA,0,0.066734,0,0
ENSMUSG00000037287.15,chr9,-,8483,Tbcel,"lncRNA,protein_coding,retained_intron",11.852593,10.939498,12.741197,14.145855
ENSMUSG00000087456.1,chr9,+,767,Gm16322,lncRNA,0,0.472619,0,0
ENSMUSG00000032017.14,chr9,-,5962,Grik4,protein_coding,4.327158,4.058506,1.865421,1.452801
ENSMUSG00000110749.1,chr9,+,570,Gm47931,lncRNA,0,0,0,0
ENSMUSG00000059495.14,chr9,-,13620,Arhgef12,"nonsense_mediated_decay,protein_coding,retained_intron",33.065049,33.362158,29.931207,35.692543
ENSMUSG00000111133.1,chr9,+,1209,Gm5831,processed_pseudogene,0,0,0,0
ENSMUSG00000048503.7,chr9,-,3578,Tmem136,"lncRNA,protein_coding",14.722208,15.070357,18.671934,23.476663
ENSMUSG00000032015.16,chr9,-,3088,Pou2f3,"protein_coding,retained_intron",0.063532,0,0.025363,0
ENSMUSG00000032014.6,chr9,-,2629,Oaf,"protein_coding,retained_intron",8.731005,9.23828,25.441803,11.771466
ENSMUSG00000095385.3,chr9,+,3746,D630033O11Rik,lncRNA,0.052372,0.072577,0.543608,0.144514
ENSMUSG00000032013.6,chr9,+,3473,Trim29,"lncRNA,protein_coding,retained_intron",0,0,0,0
ENSMUSG00000110823.1,chr9,+,2800,Gm36799,lncRNA,0,0,0,0
ENSMUSG00000111829.1,chr9,-,2718,Gm47475,lncRNA,0,0,0,0
ENSMUSG00000111110.1,chr9,-,2361,Gm36855,lncRNA,0,0,0,0
ENSMUSG00000110988.1,chr9,+,1019,Gm29909,lncRNA,0,0,0,0
ENSMUSG00000111400.1,chr9,-,982,Gm29961,lncRNA,0.099891,0.276858,0.079757,0.091879
ENSMUSG00000110808.1,chr9,+,889,Gm5364,processed_pseudogene,0.331023,0.20388,0.088101,0.710433
ENSMUSG00000111334.1,chr9,-,4724,Gm30015,"lncRNA,retained_intron",2.678668,2.071862,1.57505,1.126858
ENSMUSG00000111129.1,chr9,-,2323,Gm47542,TEC,0.084454,0,0.067431,0
ENSMUSG00000032012.8,chr9,+,5653,Nectin1,protein_coding,43.658684,37.73761,26.892251,16.136123
ENSMUSG00000096322.2,chr9,+,909,Gm3898,lncRNA,0.215827,0,0,0
ENSMUSG00000111758.1,chr9,-,6037,Gm30373,lncRNA,0.389968,0.210162,0.077841,0.044836
ENSMUSG00000111637.1,chr9,-,520,Gm10688,lncRNA,0,0,0,0
ENSMUSG00000111283.1,chr9,+,3488,E230034D01Rik,"lncRNA,retained_intron",0,0,0,0
ENSMUSG00000110815.1,chr9,-,2123,Gm47345,TEC,0,0,0,0
ENSMUSG00000111229.1,chr9,-,2942,Gm39323,lncRNA,0,0,0,0
ENSMUSG00000032011.5,chr9,+,2995,Thy1,"lncRNA,protein_coding,retained_intron",2.489177,6.354324,2.928881,2.01839
ENSMUSG00000111409.1,chr9,-,2964,Gm49380,"nonsense_mediated_decay,protein_coding",0,0.06115,0.052848,0.03044
ENSMUSG00000111415.1,chr9,-,920,Gm39325,lncRNA,0.106623,0.394021,0,0.196141
ENSMUSG00000032010.15,chr9,+,4818,Usp2,"lncRNA,nonsense_mediated_decay,protein_coding",5.965403,4.777645,3.722625,2.378285
ENSMUSG00000053128.15,chr9,-,3641,Rnf26,"lncRNA,nonsense_mediated_decay,protein_coding",21.256674,18.866678,20.134265,8.772222
ENSMUSG00000034739.17,chr9,+,4334,Mfrp,"nonsense_mediated_decay,protein_coding",0,0,1.698711,1.394803
ENSMUSG00000079592.9,chr9,+,1589,C1qtnf5,protein_coding,0,0,0,0
ENSMUSG00000092258.2,chr9,-,648,Gm20444,lncRNA,0,0,0.483466,0.417708
ENSMUSG00000097467.2,chr9,+,2292,Gm26737,lncRNA,2.268299,1.897901,3.041277,4.487632
ENSMUSG00000097617.2,chr9,-,3233,Gm10687,lncRNA,0.849555,0.72881,1.356635,1.144208
ENSMUSG00000032135.15,chr9,+,3350,Mcam,"nonsense_mediated_decay,protein_coding,retained_intron",53.409562,55.835679,81.73484,58.174942
ENSMUSG00000034342.9,chr9,-,12345,Cbl,"lncRNA,protein_coding,retained_intron",41.406542,36.807825,38.326428,37.85139
ENSMUSG00000110972.1,chr9,-,1655,5830462O15Rik,TEC,0,0,0.141972,0.3271
ENSMUSG00000070306.3,chr9,+,2036,Ccdc153,"protein_coding,retained_intron",0,0,0,0
ENSMUSG00000032105.5,chr9,-,2194,Pdzd3,"lncRNA,protein_coding",0.983615,0.86742,3.248519,2.179547
ENSMUSG00000032109.15,chr9,-,5750,Nlrx1,"protein_coding,retained_intron",5.083788,7.249982,10.610851,4.362184
ENSMUSG00000111685.1,chr9,+,3247,Gm10686,TEC,1.510521,1.367605,2.942782,2.556422
ENSMUSG00000032131.16,chr9,-,5211,Abcg4,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",15.435893,18.764945,14.564088,9.419001
ENSMUSG00000111291.1,chr9,-,2420,Gm48604,lncRNA,10.538941,10.93489,11.586393,11.856016
ENSMUSG00000032119.5,chr9,-,8303,Hinfp,"lncRNA,protein_coding,retained_intron",14.649596,19.613719,17.469744,21.070255
ENSMUSG00000032120.11,chr9,-,5836,C2cd2l,"nonsense_mediated_decay,protein_coding,retained_intron",33.599785,28.277537,22.613367,11.780581
ENSMUSG00000032123.5,chr9,+,3425,Dpagt1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",53.09922,67.975192,45.437863,30.926768
ENSMUSG00000049932.3,chr9,+,1384,H2afx,protein_coding,413.352352,334.342538,358.72799,235.015332
ENSMUSG00000032126.16,chr9,-,3909,Hmbs,"nonsense_mediated_decay,protein_coding,retained_intron",27.553429,25.154227,29.072498,26.220422
ENSMUSG00000032127.9,chr9,-,4940,Vps11,"nonsense_mediated_decay,protein_coding,retained_intron",48.212619,54.760109,44.820785,39.596732
ENSMUSG00000111088.1,chr9,-,818,9430081H08Rik,TEC,7.31502,4.431529,6.41508,8.934263
ENSMUSG00000032115.14,chr9,+,7230,Hyou1,"nonsense_mediated_decay,protein_coding,retained_intron",76.290204,81.136118,61.660522,46.460273
ENSMUSG00000032114.9,chr9,+,2857,Slc37a4,"protein_coding,retained_intron",37.184094,36.478294,32.320954,15.253303
ENSMUSG00000032112.10,chr9,-,2444,Trappc4,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",197.912301,165.564482,138.76096,118.761829
ENSMUSG00000009927.9,chr9,+,2691,Rps25,"protein_coding,retained_intron",410.161614,507.545856,493.416271,848.973573
ENSMUSG00000043923.8,chr9,-,4156,Ccdc84,"nonsense_mediated_decay,protein_coding,retained_intron",6.679591,8.351609,8.160053,11.592917
ENSMUSG00000111849.1,chr9,-,589,Gm47186,lncRNA,0,0,0,0
ENSMUSG00000074397.4,chr9,-,2291,Foxr1,"nonsense_mediated_decay,protein_coding",0,0,0,0
ENSMUSG00000041523.3,chr9,-,1083,Upk2,protein_coding,0,0.167359,0.289276,0
ENSMUSG00000060380.3,chr9,+,3313,C030014I23Rik,lncRNA,1.510037,1.176235,0.7565,0.653607
ENSMUSG00000110980.1,chr9,-,1832,Gm47204,lncRNA,28.217864,20.677486,16.160207,9.849894
ENSMUSG00000111312.1,chr9,-,2290,Gm47205,TEC,0.556861,0.395741,0.547224,0.472795
ENSMUSG00000063382.6,chr9,+,7998,Bcl9l,"lncRNA,protein_coding",46.532342,49.810763,54.642857,31.214384
ENSMUSG00000047880.15,chr9,-,3332,Cxcr5,"lncRNA,protein_coding",0,0,0.023506,0
ENSMUSG00000111378.1,chr9,+,5045,Gm47230,lncRNA,0,0,0.015525,0
ENSMUSG00000110721.1,chr9,-,993,Gm47231,lncRNA,0.197569,0.091264,0.157747,0
ENSMUSG00000111656.1,chr9,-,866,Gm47232,lncRNA,1.585803,1.779008,3.074975,1.771161
ENSMUSG00000032097.10,chr9,+,8035,Ddx6,"protein_coding,retained_intron",119.750639,130.258303,130.94836,254.741125
ENSMUSG00000111264.1,chr9,+,2766,E030022I16Rik,TEC,0.319175,1.146734,1.217578,1.794062
ENSMUSG00000111030.1,chr9,+,909,Gm47234,TEC,0.215827,0.199394,0.861622,1.091832
ENSMUSG00000111326.1,chr9,-,789,Gm3953,processed_pseudogene,0,0,0,0
ENSMUSG00000110755.1,chr9,-,1454,BC049987,lncRNA,0,0,0,0.124106
ENSMUSG00000032098.13,chr9,+,2048,Treh,"nonsense_mediated_decay,protein_coding",0,0,0,0
ENSMUSG00000048537.16,chr9,-,7179,Phldb1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",59.984571,50.330263,54.821727,37.841977
ENSMUSG00000111280.1,chr9,+,704,Gm47239,TEC,0,0,0,0
ENSMUSG00000032096.16,chr9,-,14915,Arcn1,"lncRNA,protein_coding,retained_intron",18.270396,20.336648,21.094011,41.576708
ENSMUSG00000111345.1,chr9,-,748,Gm48562,TEC,1.442547,0.969249,1.361201,2.533056
ENSMUSG00000002031.12,chr9,+,6416,Ift46,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",51.875046,53.660146,43.3722,40.120324
ENSMUSG00000002032.17,chr9,-,3212,Tmem25,"nonsense_mediated_decay,protein_coding",4.367164,3.865378,4.584193,3.848328
ENSMUSG00000110750.1,chr9,+,801,Gm48702,lncRNA,0,0,0,0
